,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
57,ZG1881,oglasivaca,iphone 13 pro max,Grad Zagreb,rabljeno,900,prodajem iphone 13 pro max memorije 1tb zdravlje baterije 97% uredjaj je u besprijekornom stanju 10 10.nema niti najmanju ogrebotinu niti vidljive tragove koristenja. od prvog dana na telefonu je komplet zastita za zadnju kameru kao i na display u je mobile outfitters zastitna folija od ruba do ruba ekrana. cijena uredjaja je 900 eura fiksno. telefon je bio kupljen u t com u. info 098 165 0378,43217746,20.05.2024.,963
58,V3K1C4,oglasivaca,iphone 13 pro max 128gb,Bjelovarsko-bilogorska,rabljeno,600,na prodaju navedeni mobitel stanje 10 10 od prvog dana u kaljenom staklu i maskici. na mobitelu je sve ispravno i originalno zdravlje baterije iznosi 87%. uz mobitel kutija kabel maskica kaljeno i papiri. cijena 600 ,43771427,19.05.2024.,67
59,martinovic,oglasivaca,iphone 13 pro max 256 gb crni,Brodsko-posavska,rabljeno,700,iphone 13 pro max 256 gb crni savrseno ocuvan zdravlje baterije 80%,43561355,19.05.2024.,119
60,mcdblack,oglasivaca,apple iphone 13 pro max graphite 256 gb applecare ,Splitsko-dalmatinska,rabljeno,725,prodajem apple iphone 13 pro max graphite 256 gb aktiviran 01.04.2022. sa applecare jamstvom u izvrsnom stanju 10 10. stanje baterije 89%.,38449461,19.05.2024.,1646
61,Matija769,oglasivaca,iphone 13 pro max,Zagrebačka,rabljeno,600,prodajem iphone 13 pro max u odlicnome je stanju cijelo je vrijeme u maskici i zastitnome staklu ima koje 2 crtice na ekranu koje su vidljive pod odredjeni kutom baterija drzi cijeli dan javite se 099 632 9362 za vise informacija ako ste ozbiljni kupac mozemo se dogovoriti,43761476,18.05.2024.,61
62,dora142,oglasivaca,iphone 13 pro max,Grad Zagreb,rabljeno,700,iphone 13 pro max 256gb odlicno ocuvan bez ikakvih ostecenja zdravlje baterije 90%. uz njega maskice slusalice zastitno staklo i zica. na njemu je zastitno staklo od prvog dana. nikad razbijan. moguca korekcija cijene.,43760152,18.05.2024.,308
63,xs3,oglasivaca,iphone 13 pro max 256gb,Grad Zagreb,rabljeno,670,prodajem iphone 13 pro max s kapacitetom od 256 gb. baterija je na 86% kapaciteta i nema ostecenja. mobitel je star godinu dana. uz njega dolazi punjac i originalna maskica. razlog prodaje je sto sam dobila novi mobitel.,43206517,17.05.2024.,1194
64,jsar1,oglasivaca,iphone 13 pro max,Brodsko-posavska,rabljeno,400,iphone 13 pro max 90 posto baterije mobitel s minimalnim tragovima koristenja kutija i sva pripadajuca oprema na mobitelu zamjenjen ekran i izbacuje u obavjestima da je ekran promjenjen to je jedina mana,43752461,17.05.2024.,182
65,nikolabobicanec,oglasivaca,iphone 13 pro max 256gb,Međimurska,rabljeno,600,prodajem iphone 13 pro max memorije 256gb baterija 90% boja graphite,43240432,17.05.2024.,219
66,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 13 pro max 256gb razne boje garancija zamjena da 256 gb ,Splitsko-dalmatinska,rabljeno,877, sve na jednom mjestu mixshop prodaju se apple iphone 13 pro max 256gb mobiteli kratko koristeni i gotovo ne koristeni mobiteli perfektno stanje kao novo novoo bez i najmanjeg traga koristenja sva originalna oprema nova ne koristena kutija i sve ostalo uvijek na stanju razne boje tvornicki otkljucani na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,39053535,16.05.2024.,754
67,Matej660,oglasivaca,iphone 13 pro max 256gb,Primorsko-goranska,rabljeno,750,prodaje se u odlicnom stanju sa svom opremom.,43744931,16.05.2024.,54
68,hmarin13,oglasivaca,iphone 13 pro max blue sierra 128gb stanje 10 10,Grad Zagreb,rabljeno,950,iphone 13 pro max blue sierra 128gb perfektno stanje kupljen u 09 2022 prodajem izuzetno atraktivan iphone 13 pro max blue sierra pametni telefon. ovaj telefon je u savrsenom stanju 10 10 i pruzit ce vam izvanredno iskustvo koristenja. sa svojom prostranom memorijom od 128gb ovaj iphone 13 pro max omogucava vam da pohranite sve vazne trenutke fotografije videozapise i aplikacije bez ikakvih problema. vise necete brinuti o nedostatku prostora. boja blue sierra cini ovaj telefon posebnim i elegantnim. njegovo stakleno i celicno kuciste ne samo da izgleda sjajno vec pruza iznimnu izdrzljivost. iphone 13 pro max blue sierra kupljen je u 09 2022 pa jos uvijek ima aktivnu garanciju. to znaci da mozete biti sigurni u svoju investiciju i uzivati u bezbriznom koristenju ovog telefona dugi niz godina. s ovim telefonom cete biti korak ispred zahvaljujuci naprednoj tehnologiji koju nudi iphone 13 pro max. uzivajte u vrhunskom sustavu kamera koji vam omogucava snimanje nevjerojatnih fotografija i videa. uz brz a15 bionic cip mozete uzivati u brzom i glatkom iskustvu koristenja bez ikakvih zastoja. cijena ovog iphone 13 pro max blue sierra 128gb telefona je vrlo povoljna s obzirom na njegove izvanredne znacajke i garanciju. ne propustite priliku da postanete ponosni vlasnik ovog vrhunskog uredjaja. kontaktirajte me putem telefona ili e maila kako bismo se dogovorili za sastanak. ova prilika je jedinstvena stoga pozurite i osigurajte svoj iphone 13 pro max blue sierra 128gb danas ,40895570,15.05.2024.,2682
69,Snimanjesadronom,oglasivaca,apple kolekcija 11kom iphone watch ultra 2x airpods sa kutijama,Bjelovarsko-bilogorska,rabljeno,15500,kolekcija koju skupljam vec godinama. svi mobiteli i sat su odjavljeni sa iclouda. sve zadnjice su zamjenjena za nove. svi uredjaji uredno rade imaju kutiju i kablove. kolekcija sadrzi iphone 13 pro max 128gb iphone 12 pro 128gb iphone xr 128gb iphone 8 64gb iphone 7 pluc blackjeck 128gb iphone 6s plus 16gb iphone 6s samo kutija iphone 4 8gb iphone 4 16gb iphone 5c zuti 16gb iphone 3gs bijeli 16gb iphone 3gs 32gb apple watch 1 stanley steel apple watch ultra 1 iphone battery pack magsafe bezicni punjac za iphone airpods pro 2nd generation airpodrs 1nd generation ipad 1 ipad 9 generacija 12x iphone 3g i 3gs neki rade neki ne za dijelove u dolasku su iphone 5s iphone 11 pro svaki iphone ima svoju zastitnu masku a neki i kaljeno staklo. prodajem iskljucivo u kompletu ako se tko i odluci da bi samo jedan model odmah mogu reci da je cijena visoka. tipa iphone 36s 32gb ne dam ispod 1500 . nadam se da vam je jasno koliko je u ovo ulozeno truda trazenja vremena i novaca zato i je ovolika cijena za koju smatram da je jos uvijek preniska. zamjena za audi a3 a4 ili a5. moze i za vikendicu u dobrom stanju ako ste ozbiljan kupac zovite na 0915872421 hvala.,43000898,14.05.2024.,1035
70,GreenTech,oglasivaca,apple iphone 13 pro max 256gb sierra blue,Grad Zagreb,rabljeno,958,apple iphone 13 pro max 256gb sierra blue. uredjaj je u odlicnom stanju testiran i provjeren. stanje je nov otvoren mogucnost koristenja za svrhu promocije ili prezentacije proizvoda. dolazi sa 2 godine garancije i racunom.,42193882,13.05.2024.,498
71,GreenTech,oglasivaca,apple iphone 13 pro max 128gb silver,Grad Zagreb,rabljeno,877,apple iphone 13 pro max 128gb silver uredjaj je u vrlo dobrom stanju testiran i provjeren.dolazi sa racunom i 2 godine garancijom.,42193874,13.05.2024.,454
72,jeferson,oglasivaca,iphone 13 max pro 128gb,Splitsko-dalmatinska,rabljeno,630,mobitel je doslovno kao nov bez ijedne crtice ili ostecenja. od prvog dana futrola i zastitna maskica. uz mobitel dolazi i punjac...,43721588,13.05.2024.,57
73,john85,oglasivaca,iphone 13 pro max 256gb grafitna spigen maskica punjac ,Splitsko-dalmatinska,rabljeno,700,molim vas bez bilo kakvih drugih zamjena mobitel od prvoga dana ima na sebi staklenu zastitu spigen staklo i maskicu spigen tako da je mobitel bez i jedne crtice na sebi mozete mi se javit na broj pozivom ili poznatim servisima za poruke tu sam baterija je na 86% ,38205484,12.05.2024.,459
74,josips0123,oglasivaca,iphone 13 pro max 512 gb,Grad Zagreb,rabljeno,750, prodajem iphone 13 pro max 512 gb stanje 10 10 baterija 93% uz njega shock proof maskica maskica za kreditne kartice i kutija. split i zagreb redovito putujem,41236964,11.05.2024.,1853
75,Zalagaonica Mesnička,trgovine,iphone 13 pro max,Grad Zagreb,rabljeno,710,pohrana 512 gb boja plava baterija 86 % opseg isporuke telefon kutija stanje ocuvan i sve uredno radi lokacija mesnicka 2 zagreb 092 5000 550 slanje gls kartice rate 789 00 gotovina 710 00 www.zalagaonice.com,43114013,11.05.2024.,1316
76,svjetskiputnik,oglasivaca,iphone 13 pro max 256gb alpine green garancija split ,Splitsko-dalmatinska,rabljeno,899,iphone 13 pro max 256gb alpine green bez i najmanjeg ostecenja novo jako zanimljiva boja zastitno staklo edge to edge na ekranu i prozirna maska. zdravlje baterija 90% bez zamjena sve info na kontakt broj.,39694445,11.05.2024.,1329
77,kripton,oglasivaca,iphone 13 pro max graphite 128gb top ,Grad Zagreb,rabljeno,585,bez ogrebotine battery max capacity na 89% kutija usb c,42651412,08.05.2024.,1589
78,Korisnik9899,oglasivaca,iphone 13 pro max 1tb graphite sivi top stanje kao nov ,Grad Zagreb,rabljeno,660,iphone 13 pro max od 1 tb u vrhunskom stanju. baterija na 86% kapaciteta duze od dana drzi i dalje. od prvog dana sa zastitnim staklom i maskom. maksimalno ocuvan bez jedne ogrebotine i ostecenja. doslovno kao novi bez tragova koristenja radi na sve mreze kutija i papiri dostupni. zamjene nisu opcija.,43137086,08.05.2024.,2045
79,MRobert,oglasivaca,iphone 13 pro max 256gb,Primorsko-goranska,rabljeno,600,ocuvan kao novi u maskici zastitno staklo kupljen 11 22 imam rac prvi i jedini vlasnik bat 88% kutija ne zamjene fix,42142350,08.05.2024.,428
80,gabrijela_k,oglasivaca,iphone 13 pro max stanje novo..128gb,Sisačko-moslavačka,rabljeno,670,prodajem navedeni mobitel u odlicnom stanju nema ostecenja dolazi s kutijom te racunom ,43315579,07.05.2024.,195
81,bumbar98,oglasivaca,iphone 13 pro max 256gb,Karlovačka,rabljeno,500,prodajem iphone 13 pro max 256gb u 6mj ce bit 2 godine da je kod mene mobitel je potpuno ispravan i sve radi normalno na njemu samo je potrebno zamjeniti iza staklo koje se nazalost razbilo. na njemu je kaljeno staklo od prvog dana uz mobitel se dobiju maskice koje su na sliki i 3 kaljena stakla.,42809419,06.05.2024.,714
82,vedrih,oglasivaca,iphone 13 pro max 256gb,Varaždinska,rabljeno,639,prodajem navedeni iphone. stanje je jednako novome 10 10 potpuno sacuvan. na poklon dajem dvije zastitne maske.,43669884,06.05.2024.,118
83,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 13 pro max maticna ploca s baterijom i face id om,Istarska,rabljeno,600,komplet apple iphone 13 pro max maticna ploca s baterijom kap. 96% i face id om skidano https www.ab mobiteli.com mobilni telefoni mobile phones hr mobiteli dijelovi mobile phone parts apple dijelovi apple parts komplet apple iphone 13 pro max mati%c4%8dna plo%c4%8da s baterijom kap. 96 i face id om skidano ,39566603,11.04.2023.,1044
