,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
113,hmarin13,oglasivaca,iphone 13 pro max blue sierra 128gb stanje 10 10 moguce zamjena,Grad Zagreb,rabljeno,1000,iphone 13 pro max blue sierra 128gb perfektno stanje kupljen u 09 2022 s garancijom mogucnost zamjene za iphone 14 pro prodajem izuzetno atraktivan iphone 13 pro max blue sierra pametni telefon. ovaj telefon je u savrsenom stanju 10 10 i pruzit ce vam izvanredno iskustvo koristenja. sa svojom prostranom memorijom od 128gb ovaj iphone 13 pro max omogucava vam da pohranite sve vazne trenutke fotografije videozapise i aplikacije bez ikakvih problema. vise necete brinuti o nedostatku prostora. boja blue sierra cini ovaj telefon posebnim i elegantnim. njegovo stakleno i celicno kuciste ne samo da izgleda sjajno vec pruza iznimnu izdrzljivost. iphone 13 pro max blue sierra kupljen je u 09 2022 pa jos uvijek ima aktivnu garanciju. to znaci da mozete biti sigurni u svoju investiciju i uzivati u bezbriznom koristenju ovog telefona dugi niz godina. s ovim telefonom cete biti korak ispred zahvaljujuci naprednoj tehnologiji koju nudi iphone 13 pro max. uzivajte u vrhunskom sustavu kamera koji vam omogucava snimanje nevjerojatnih fotografija i videa. uz brz a15 bionic cip mozete uzivati u brzom i glatkom iskustvu koristenja bez ikakvih zastoja. cijena ovog iphone 13 pro max blue sierra 128gb telefona je vrlo povoljna s obzirom na njegove izvanredne znacajke i garanciju. ne propustite priliku da postanete ponosni vlasnik ovog vrhunskog uredjaja. kontaktirajte me putem telefona ili e maila kako bismo se dogovorili za sastanak. ova prilika je jedinstvena stoga pozurite i osigurajte svoj iphone 13 pro max blue sierra 128gb danas ,40895570,13.12.2023.,747
114,leatoni,oglasivaca,iphone 13 pro max 128 gb.gold,Splitsko-dalmatinska,rabljeno,700,prodajem 13 pro max zlatne boje baterija je na 91% ocuvan nema ni friza na sebi.stavljeno je kaljeno staklo i maska. uz mob dajem 2 original iphone maske i kabel za napajanje. mob je kupljen 18.01.2022 ne saljem postom.mogu dostavit split solin,42271906,13.12.2023.,79
115,Marinaprijiic1234,oglasivaca, iphone 13 pro max stanje baterije 96% ,Koprivničko-križevačka,rabljeno,850,prodajem iphone 13 pro max 128 gb kao nov bez ijedne crtice od prvog dana sa kaljenim staklom i maskicom. koristen godinu dana stanje baterije 96%.,41668003,13.12.2023.,268
116,GP-Adria,oglasivaca,prodajem iphone 13 pro max 256 gb graphite kao novo,Grad Zagreb,rabljeno,800,prodajem iphone 13 pro max 256 gb boja black graphite u vrhunskom stanju uvijek nosen u maskici i sa staklom bez ijedne ogrebotine zdravlje baterije 84% kupljen u a1 uz mobitel se dobije originalna kutija i originalni kabel za punjenje na mobitelu je trenutno zaljepljeno staklo za zastitu koje je poklon kupcu mobitel se nalazi u zagrebu ali moguca dostava u split cijena je 800 eura za ozbiljnog kupca moguca korekcija cijene,42270543,13.12.2023.,222
117,cro2021,oglasivaca,iphone 13 pro max za dijelove,Koprivničko-križevačka,rabljeno,150,mobitel se ne pali stanje nepoznato. bez ikakvih ostecenja 0981780483 iphone 13 pro max dijelovi iohone 13 pro max kuciste iphone 13 pro max ekran,42269227,13.12.2023.,255
118,doma85,oglasivaca,iphone 13 pro max 128gb graphite,Sisačko-moslavačka,rabljeno,680,prodajem iphone 13 pro max 128gb graphite boja kupljen i aktiviran 14.02.2022. godine kutija garancija kabel za punjenje. mobitel od prvog dana u maskici i na njemu kaljeno staklo. bez ogrebotina i ostecenja. zdravlje baterije je na 85%. uz njega dolazi jedna obicna crna maskica. bez zamjena cijena 680 eur mob 095 8300 958,39644336,12.12.2023.,432
119,ivanpro,oglasivaca,iphone 13 pro max 128gb,Osječko-baranjska,rabljeno,850,uredjaj od prvog dana pod kaljenim staklom i u silikonskoj maskici nema niti jedne crtice uz uredjaj dolazi originalni punjac s kablom te vise razlicitih silikonskih maskica. za vise informacija javiti se,42264384,12.12.2023.,49
120,Spastik34,oglasivaca,iphone 13 pro max 256gb graphite,Vukovarsko-srijemska,rabljeno,700,prodajem iphone 13 pro max 256gb graphite boja. mobitel bez crtice i tragova koristenja od prvog dana kaljeno staklo i maskica. racun kutija i original punjac. prodajem jer je visak zamjene me ne zanimaju. cijena nije fiksna.,42261693,12.12.2023.,86
121,david7777,oglasivaca,iphone 13 pro max gold 256gb 10 10,Vukovarsko-srijemska,rabljeno,730,kupljen 11.7.22. iphone 13 pro max 256gb racun garancija zamjena za 14 pro pro max 15 pro pro max,38867800,11.12.2023.,2966
122,Sofija52,oglasivaca,iphone 13 pro max 256gb top stanje ,Grad Zagreb,rabljeno,850,iphone 13 pro max 256 gb sierra blue baterija 93%. imam racun samo garancija je istekla 31.7.2023. top stanje uz mobitel se dobije punjac i kable i maskice. baterija je super 90% moze preuzimanje u zg.,40908156,11.12.2023.,1206
123,Makii0,oglasivaca,iphone 13 pro max 128gb sierra blue,Požeško-slavonska,rabljeno,710,mobitel je u odlicnom stanju 10 10 bez ijedne crtice na sebi kaljeno staklo na njemu kupljen u t centru tvornicki otvoren na sve mreze sve orginal na njemu face id radi svi zvucnici rade savrseno zdravlje baterije 86% uz mobitel posjedujem svu pripadajucu opremu preuzimanje sl.brod pozega zvati na 0994444709,42251610,11.12.2023.,65
124,Makii0,oglasivaca,iphone 13 pro max 128gb gold,Požeško-slavonska,rabljeno,700,mobitel je u odlicnom stanju 10 10 bez ijedne crtice na sebi kupljen u t centru tvornicki otvoren na sve mreze sve orginal na njemu face id radi svi zvucnici rade savrseno zdravlje baterije 88% uz mobitel posjedujem svu pripadajucu opremu preuzimanje sl.brod pozega zvati na broj 0994444709,42251598,11.12.2023.,54
125,mp73,oglasivaca,apple iphone 13 pro max 512gb,Grad Zagreb,rabljeno,850,prodajem apple iphone 13 pro max kupljen u hrvatskom telekomu. imam kutiju i racun. poklanjam koristenu original magsafe futrolu sa slike. uredjaj ima mat foliju preko zaslona. uvijek je bio u futroli i s folijom. battery health 89%. bez zamjena samo prodaja.,41166216,10.12.2023.,1166
126,antonia355,oglasivaca,iphone 13 pro max 256 gb 95% baterija,Grad Zagreb,rabljeno,780,mobitel kao nov bez ogreborine razlog prodaje kupljen novi sierra blue boja,42245373,10.12.2023.,360
127,jedvajm15,oglasivaca,iphone 13 pro max,Krapinsko-zagorska,rabljeno,620,prodaje se iphone pro max 13 128gb stanje 9 5 10. baterija 88% u zastiti od prvog dana. spigen staklo i maskica sve s mobitelom original pakiranje s opremom . dostupno odmah. moguca dostava poduzecem. ostalo na upit 0919093438,41937240,09.12.2023.,271
128,jmajic,oglasivaca,iphone 13 pro max 128 gb graphite,Grad Zagreb,rabljeno,650,prodajem iphone 13 pro max crni graphite savrseno ocuvan odlicna baterija s originalnim pakiranjem. 650,42239867,09.12.2023.,137
129,Galaxyiloveyou,oglasivaca,iphone 13 pro max 128gb 91%,Primorsko-goranska,rabljeno,750,prodajem izvrsno ocuvani iphone 13 pro max. koristen godinu i pol dana stanje 9 10. iskljucivo osobna primopredaja na rijeckom i zagrebackom poducju. prodajem jer kupujem novi. molim slati sms prije poziva.,41101141,08.12.2023.,849
130,Filabuck,oglasivaca,iphone 13 pro max 128gb sierra blue izuzetan kao novi,Varaždinska,rabljeno,800,prodajem iphone 13 pro max 128 gb. boja sierra blue savrseno bezprijekoran uredjaj u originalu nikad otvaran ili popravljan. stanje uredjaja je kao iz tvornice bez najmanjeg traga koristenja. zdravlje baterije 86 % i odlicno drzi. garancija istekla. uredjaj bez padova i neadekvatnog odnosa prema uredjaju kao i izlaganja vodi. sve funkcije uredjaja na nivou novog cujnost zvucnika stanje originalnog kabla tipki konektora punjenja. punjen je pretezno megasafe bezicnim punjacem i odrzavan praznjenje ne ispod 20% i punjenje ne preko 80% rijetko do 100%. uz telefon originalna kutija originalni lightning kabel dokumentacija iz t mobile hr gdje je i kupljen. vracen na tvornicke postavke i apple id free. sa uredjajem dajem ocuvane i neke nove razne nekoristene zastitne maske od prozirnih do u boji ukupno 8 dvije malo skuplje originalni apple kozni case 80eur i original spigen masku 39 eur koja je vrhunska zastita za uredjaj od padova i ostecenja. obje te maske imaju megasafe prihvat za bezicno punjenje te je u cijeni ukljucen i bezicni punjac 15w dodatni usb c na usb c kabel. izuzece navedene dodatne opreme ne utjece na cijenu uredjaja. moguci dogovor oko dostave na podrucje vz ck. kc bj zg kr. zamjene iskljucene.,42232935,08.12.2023.,72
131,Alpha servis,trgovine,apple iphone 13 pro max 128gb rabljeno rate zamjena 2304,Osječko-baranjska,rabljeno,800,uredjaj apple iphone 13 pro max 128gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 87% mreze slobodan uredjaj cijena za gotovinu 800 00 cijena za kartice 880 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,36863663,08.12.2023.,2045
132,siljo1002,oglasivaca,i phone 13 pro max 1 tb sierra blue garancija zamijena za jeftinije,Grad Zagreb,rabljeno,1150,prodajem i phone 13 pro max 1 tb sierra blue moguca zamjena za jeftiniji mobitel mobitel je u originalnom pakiranju sa svom pripadajucom opremom te ima original apple punjac. mobitel je od prvog dana u zastitnoj maski. na ekran je stavljeno je kaljeno staklo 5 d koje stiti sve rubove stakla tako da je mobitel stvarno kao nov nema niti jednu crticu ni ogrebotinu. stanje baterije je na 99 %. moguca zamijena za jedan ili dva jeftinija mobitela. molim nazvati na 091 5702 733 hvala.,39737930,07.12.2023.,1736
133,MARINCHETA,oglasivaca,iphone 13 pro max za dijelove zakljucan icloud nema ekran,Splitsko-dalmatinska,rabljeno,400,sve ispravno uredno zakljucan icloud. nema ekran,41488777,05.12.2023.,291
134,tonigranic1,oglasivaca,iphone 13 pro max 256gb,Grad Zagreb,rabljeno,850,prodajem iphone 13 pro max 256gb star dvije godine. uredjaj je u savrsenom stanju a ovo su neke od specifikacija 256 gb bez ogrebotine kao nov 85% zdravlje baterije dolazi s original silikonskom maskicom sa magsafe original kaljeno staklo kutija i kabel bez adaptera,42199735,04.12.2023.,247
135,mcdblack,oglasivaca,apple iphone 13 pro max graphite 256 gb applecare ,Splitsko-dalmatinska,rabljeno,850,prodajem apple iphone 13 pro max graphite 256 gb aktiviran 01.04.2022. sa applecare jamstvom u izvrsnom stanju 10 10. stanje baterije 90%.,38449461,04.12.2023.,1416
136,enap9,oglasivaca,prodajem iphone 13 pro max 128 gb ,Grad Zagreb,rabljeno,700,prodajem iphone 13 pro max 128 gb kupljen u 2. mjesecu prosle godine. u odlicnom je stanju. uvijek bio koristen s maskicom i zastitnim staklom tako da nema nikakvih ogrebotina ni ostecenja. dolazi u originalnoj kutiji s originalnim kablom i punjacem koji nikada prije nisu bili koristeni. nova maskica gratis ,41500721,04.12.2023.,448
137,Drijudin,oglasivaca,iphone 13 pro max,Grad Zagreb,rabljeno,850,prodajem iphone 13 pro max 256gb iz razloga odlucio sam se prebaciti na android zbog novog windows based laptopa mobitel je kao nov i radi isto tako jer ima i uvijek je imao kaljeno staklo na ekranu i lecama od kamera ekran nema niti tockice ogrebotina.,41243446,04.12.2023.,308
138,zalog.hr - PRODAJA/OTKUP/ZALAGAONICA,trgovine,iphone 13 pro max 128gb plavi do 24 rate r1 88% baterija ,Grad Zagreb,rabljeno,690,prodajemo iphone 13 pro max 128gb plavi stanje baterije 88% iphone je u vrlo dobrom stanju sa par manjih plitkih tragova po ekranu vidljivo na zadnjoj slici ostatak mobitela bez tragova koristenja uz originalnu ambalazu uz iphone ne dolazi punjac adresa poslovnice ozaljska 62 zagreb prodaja otkup zalog dostava placanje pouzecem placate postaru kad primate paket uz osiguranjem po cijeloj hrvatskoj virmansko placanje dostava uz osiguranjem po cijeloj hrvatskoj placanje gotovina navedene cijene na oglasu su za gotovinsko placanje kartice placanje na rate u poslovnici dio gotovina dio kartica koje kartice primamo pbz maestro visa premium do 24 rate pbz master rba do 12 rata ostale kartice jednokratno kontakt kontakt poziv sms viber whatsapp mail mobitel 098 669 725 whatsapp 098 669 725 fiksna linija 01 363 3678 mail info zalog.hr web www.zalog.hr facebook zalog.hr zalagaonica instagram zalog.hr otkupljujemo i prodajemo i uzimamo u zalog mobiteli tehnika numizmatika investicijsko zlato mobiteli pokretnine automobili quad ovi bicikli elektricni motor i skuter i romobil i djeciji auti na akumulator baterije playstation nintendo xbox konzole igre kontroleri i sva ostala oprema laptop i apple macbook ovi tablet i apple ipad i televizor i dji dron ovi gopro kamere hoverboard i sportska fitness crossfit i box oprema ostali predmeti koji imaju trzisnu vrijednost apple iphone new novi series x 128gb 256gb 512gb 1tb 128 256 512 gb 14 1 t tb black crni starlight white bijeli purple ljubicasti blue plavi red crveni bbijela crna crvena plava i ljubicasta boja radno vrijeme pon petak 08 00 20 00 sub 9 00 15 00 kliknite na svi oglasi ove trgovine te pogledajte nasu kompletnu ponudu sifra artikla t10112,41618372,07.11.2023.,3083
139,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 13 pro max 256gb sierra blue rabljen kap. bat. 86% ,Istarska,rabljeno,799,apple iphone 13 pro max 256gb sierra blue rabljen kap. bat. 86% detaljni opis artikla dostupan na nasem webshop u https www.ab mobiteli.com mobiteli uredjaji apple iphone apple iphone 13 pro max 256gb sierra blue rabljen kap. bat. 86 ,41689790,19.10.2023.,102
140,"Ab mobile d.o.o- trgovina,gsm,elektronika,informatika,dijelovi",trgovine,apple iphone 13 pro max maticna ploca s baterijom i face id om,Istarska,rabljeno,600,komplet apple iphone 13 pro max maticna ploca s baterijom kap. 96% i face id om skidano https www.ab mobiteli.com mobilni telefoni mobile phones hr mobiteli dijelovi mobile phone parts apple dijelovi apple parts komplet apple iphone 13 pro max mati%c4%8dna plo%c4%8da s baterijom kap. 96 i face id om skidano ,39566603,11.04.2023.,896
