,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
57,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb blue plavi kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja blue plava boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35700326,04.01.2024.,999
58,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb white bijeli kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja white silver bijela boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35700324,04.01.2024.,921
59,sneakit,oglasivaca,apple iphone 12 pro max 128gb zlatni,Zadarska,rabljeno,500,opticko stanje u dobrom stanju. u kutu oli desno je udaren. na drugim mistima okvira ima takodjer znakove koristenja. na ekranu je uvik bilo zastitno staklo i na pozadini nema ogrebotina. tehnicko stanje super kapacitet baterije je na 85%. prodaje se uz original apple punjac i kabel te original pakovanje. uz to dajem jos crnu maskicu i dodatno zastitno staklo.,42205000,04.01.2024.,133
60,toni2205,oglasivaca,iphone 12 pro max 128 gb original kutija 3 maske,Splitsko-dalmatinska,rabljeno,499,prodaje se iphone 12 pro max 128 gb u izvrsnom stanju bez ogrebotine koristen sa tempered glass om uvijek u zastitnoj masci. uz mobitel idu 3 maske jedna nova neotvoren originalna kutija i kabel.,42435291,03.01.2024.,59
61,siljo1002,oglasivaca,i phone 12 pro max 256 g graphite kao nov zamijena,Grad Zagreb,rabljeno,680,prodajem i phone 12 pro max 256 giga graphite moguca zamijena za jeftiniji mobitel mobitel je u orginalnom pakiranju sa svom pripadajucom opremom te ima orginal apple punjac.mobitel je od prvog dana u zastitnoj masci.na ekran je stavljeno kaljeno staklo 5d koje stiti sve rubove stakla tako da je mobitel stvarno kao nov nema niti jednu crticu ni ogrebotinu. stanje baterije je na 93 %. molim nazvati na 091 570 2733 hvala,39425038,03.01.2024.,2340
62,little_kos,oglasivaca,iphone 12 pro max 256 gb,Varaždinska,rabljeno,700,prodajem iphone 12 max pro 256 gb star dvije godine. jako dobro ocuvan bez ogrebotina na kucistu ili ekranu. kapacitet baterije i dalje na vise od odlicnih 90%. kupljen u hrvatskoj prvi vlasnik. metalik tamno plave boje. sa originalnim kablom za punjenje. sa hard glas zastitom ekrana u vrijednosti od 90 00 eura.,41519860,03.01.2024.,275
63,LanaLeo55,oglasivaca,iphone 12 pro max gold 128 gb super stanje ,Splitsko-dalmatinska,rabljeno,400,prodajem iphone 12 pro max gold 128 gb u super stanju samo direktna primopredaja,42147653,02.01.2024.,284
64,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb gold zlatni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja black crna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35662749,02.01.2024.,943
65,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb black crni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja black crna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35662744,02.01.2024.,860
66,sajooo69,oglasivaca,iphone 12 pro max 256g,Istarska,rabljeno,530,mob je kao nov 0916106083,42410022,01.01.2024.,59
67,"""Super Diskont"" (MASQUERADE d.o.o.)",trgovine,apple iphone 12 pro max 128gb graphite 5g dual sim 36 rata racun,Grad Zagreb,rabljeno,549,kao novo rabljeno iznimno ocuvano bez tragova koristenja noseno u maskici sa kaljenim staklom. proizvod se oporezuje po posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pravni subjekti iznos u trosak da odbitak pdv ne dostupno na stanju odmah. 3mj. jamstvo na mobitel 1mj. jamstvo na bateriju. cijena gotovina virman 549 00 cijena kartice jednokratno 3% cijena kartice rate 2 12 10% cijena kartice rate 13 24 12% cijena kartice rate 24 36 14% apple iphone 12 pro max 128gb graphite 5g dual sim model a2411 mgd73cn a rabljeno baterija 90% specifikacije operativni sustav ios velicina zaslona 6.7 inci memorija 256 gb kapacitet baterije 3687 mah vrsta mobilnog telefona oblik na dodir rezolucija zaslona 2778x1284 tehnologija zaslona oled podrska mreze 5g gps da boja zlatna fm radio ne utor za memorijske kartice ne nfc da broj jezgri procesora 6 sirina 78.1 mm visina 160.8 mm tezina 226 g debljina 7.4 mm citac otisaka prstiju ne bezicno punjenje da vrsta dualsim 2xsim bez memorijske kartice vrsta sim kartice nano esim otpornost stakla ceramic shield broj zvucnika 2 komad wi fi standard a b g n ac ax bluetooth inacica 5 3d prepoznavanje lica da ziroskop da brzinomjer da senzor blizine da senzor za podesavanje rasvjete da kompas da barometar da monitor otkucaja srca ne stupanj zastite ip68 glonass da galileo da otg ne punjenje putem telefona ne podrska za brzo punjenje da uticnica 3 5 mm audio prikljuc ne konektor lightning za apple broj kamera zadnje 3 komad broj kamera prednja 1 komad rezolucija prednje kamere 12 mpx dualsim da radna memorija ram 6 gb frekvencija procesora 3.1 ghz procesor apple a14 bionic najveca rezolucija objektiva 12 mpx,42408301,31.12.2023.,276
68,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 128gb blue plavi novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,825,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 128gb 128 gb pacific blue plava boja plavi .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,34886115,31.12.2023.,2007
69,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 256gb silver bijeli novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,880,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 256gb 256 gb silver bijela boja bijeli .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37120751,31.12.2023.,1079
70,gosp20,oglasivaca,apple iphone 12 pro max 256gb gold,Koprivničko-križevačka,rabljeno,550,stanje 10 10 mobitel je bez ijedne ogrebotine dolazi sa svom opremom racunom kupljen u 11.mjesecu 2021 zdravlje baterije 91% prodaje se zato sto sam kupio 14max pa mi je ovaj sada visak zvati iskljucivo na broj 098305437,42406471,31.12.2023.,55
71,rexton,oglasivaca,iphone 12 pro max 256gb kao nov ,Grad Zagreb,rabljeno,550,prodajem iphone pro max 256gb. mobitel je kao iz ducana bez ijednog ostecenja. prilika ,41964655,31.12.2023.,1803
72,markopjaca999,oglasivaca,iphone 12 pro max plavi,Zagrebačka,rabljeno,530,odlicno stanje kutija papiri baterija 85%. moze zamjena za manji iphone uz vasu ili moju doplatu ak je noviji model a moze i samsung vise klase. cijena fiksna a saljem i postom uz placanje pouzecem po primitku telefona.,42400702,30.12.2023.,318
73,denis223A1,oglasivaca,iphone 12 pro max,Istarska,rabljeno,450,iphone 12 pro max 128gb . zdravlje baterije 86%. mobitel u dobrom stanju jako dobro radi.,42400513,30.12.2023.,100
74,anit26,oglasivaca,aple iphone 12 max pro 128gb,Istarska,rabljeno,480,u ponudu dajem masku i staklo za mobitel i sat serie 4,42294464,29.12.2023.,180
75,Njuskalo_VZ,oglasivaca,iphone 12 pro max 128gb blue,Varaždinska,rabljeno,530,odlican kutija i sve kaj je doslo s njim. baterija 85%. cijena fiksna moze pod racun manji phone ili samsung vise klase. moguce moje doplate. ponude molim na njuskalo poruke.,40358061,29.12.2023.,122
76,Zaxen,oglasivaca,iphone 12 pro max 512gb graphite,Grad Zagreb,rabljeno,530,prodajem iphone 12 pro max 512gb graphite kupljen 13.1.2022. u ht u posjedujem racun i garanciju iznimno ocuvan u savrsenom stanju nikada servisiran ili razbijen zdravlje baterije na 84% iphone je otkljucan i radi na sve mreze kontakt 0956395621,42398540,29.12.2023.,397
77,Oggy997,oglasivaca,iphone 12 pro max 128gb plavi,Brodsko-posavska,rabljeno,450,prodajem navedeni mobitel sa svom pripadajucom opremom u odlicnom stanju. kupljen u 1 mjesecu 2021 godine te nema garanciju. uredjaj je ispravan 100% te sam napravio screenshot ove da dokazem da face id i ostale funkcije zaslona rade. uz mobitel se dobiju maskice sa slike te screeen protector. zdravlje baterije je 79%. bez zamjena.,42397674,29.12.2023.,70
78,Dinosaur789,oglasivaca,iphone 12 pro max 512 gb,Zadarska,rabljeno,550,koristen 3 godine u odlicnom stanju zdravlje baterije 82%. dolazi zajedno s maskicama ali bez punjaca. mobitel je ispravan bez ogrebotina cuvan. moguce preuzimanje u zadru.,42396335,29.12.2023.,60
79,Tovi410,oglasivaca,iphone 12 pro max 128gb,Grad Zagreb,rabljeno,500,prodajem iphone 12 pro max 128gb. mobitel u odlicnom stanju ima samo jednu ogrebotinu. zdravlje baterije 85%. takodjer dajem 3 maskice za ovaj telefon. 385 98 594 598,42294165,29.12.2023.,494
80,k000n,oglasivaca,iphone 12 pro max,Primorsko-goranska,rabljeno,599,256gb pacific blue star oko 2 godine stanje kao novo jer je od prvog dana u zastitnoj maskici i zastitno staklo preko ekrana zdravlje baterije 89% kontakt 0977639159,41964777,29.12.2023.,134
81,k000n,oglasivaca,iphone 12 pro max,Primorsko-goranska,rabljeno,599,256gb graphite star oko 2 godine stanje kao novo jer je od prvog dana u zastitnoj maskici i zastitno staklo preko ekrana zdravlje baterije 86% kontakt 0977639159,41996362,29.12.2023.,108
82,mijod123,oglasivaca,iphone 12 pro max 128gb,Grad Zagreb,rabljeno,450,prodajem iphone 12 pro max 128gb. monitel je u odlicnom stanju i makaimalno ie ocuvan. ovo sto se vidi je osteceno samo kaljeno koje se lako zamjeni. baterija na 86% uz mobitel ide adapter i kabel za punjenje te poveca kolicina maskica i par kaljenoh stakla. dolazi u originalnoj kutiji sa svim pripadajucim. maskice su sve jako dobro ocuvane jedino ova kozna apple ima malo na rubovima trahove. za sve dodatne informacije se javite porukom. mobitel se nalazi u novom zagrebu pokraj arene te se tu moze pogledati. cijena nije fiksna ali nije previse fleksibilna.,42394905,29.12.2023.,398
83,ajukic1,oglasivaca,iphone 12 pro max graphite 128 gb,Brodsko-posavska,rabljeno,630,prodajem iphone 12 pro max graphite 128 gb u top stanju. uredjaj je kupljen u ht u radi na sve mreze. odlicno stanje .,42146686,29.12.2023.,111
84,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb silver bijeli kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja silver bijela siva boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35633132,28.12.2023.,1297
85,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb blue plavi kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja blue plava boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35633129,28.12.2023.,863
86,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 12 pro max 256gb gold zlatni kao nov icloud zakljucan ,Splitsko-dalmatinska,rabljeno,360, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb mobitel koristen uredjaj perfektno stanje kao novo ako na slikama ima sitnih tockica to je samo prasina icloud zakljucan znaci trebate ga otkljucati ili za dijelova gold zlatna boja 256 gb interna memorija slike su originalne na uvid o detaljnom stanju uredjaja ne radimo servis i otkljucavanja i uredjaje prodajemo u stanju u kakvom smo ih dobili vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,40415137,28.12.2023.,1434
87,Libor2812,oglasivaca,iphone 12 pro max 256gb graphite,Zagrebačka,rabljeno,650,apple iphone 12 pro max 256gb graphite uredjaj je kao nov bez ijedne ogrebotine na njemu je kaljeno staklo od prvog dana koristenja zajedno s maskom. zdravlje baterije je 85%. uz uredjaj se dobiju 2 maske sa slike. preuzimanje moguce u zagrebu i okolici. mozete me slobodno kontaktirati na whatsapp 0913907375,42389767,28.12.2023.,432
88,Gipsiking,oglasivaca,iphone 12 promax 128gb gold,Grad Zagreb,rabljeno,500,prodajem rabljeni iphone 12 promax star je 30 mjeseci u odlicnom stanju sa originalnom kutijom i priborom. baterija je na 88% i cijeli dan drzi bez problema usprkos stalnim mail i ostalim porukama i surfanju po netu. uz njega dolazi silikonska zastitna maska i novi originalni apple 20w punjac. zamjene su iskljucene karakteristike dimenzije s v v x d 78 1 x 160 8 x 7 4 mm masa 226 grama zaslon super retina xdr 6 7 incni oled rezolucija 2778 x 1284 piksela hdr true tone p3 maksimalna svjetlina od 1200 nita hdr procesor a14 bionic neural engine gpu apple 4 jezgrena grafika memorija ram 6 gb interna flash 128 gb 256 gb 512 gb kamere 12 mp truedepth kamera 2 2 portretni mod s naprednim bokehom i kontrolom dubine glavni set ultrasirokokutna otvor blende 2 4 i vidno polje od 120 sirokokutna 1 6 telefoto 2 2 opticko uvecanje 2 5x digitalno zumiranje do 12x smart hdr 3 apple proraw deep fusion led bljeskalica true tone video 4k 24 30 60fps 1080p 30 60 120 240fps 10 bitni hdr dolby vision hdr do 60fps stereo snimanje zvuka. senzori face id lidar skener barometar troosni ziroskop brzinomjer blizine ambijentalne rasvjete operativni sustav ios 14 povezivanje i komunikacija dual sim nano sim i esim 5g 4g 802.11ax wi fi 6 s 2x2 mimo bluetooth 5.0 nfc gps glonass galileo qzss i beidou baterija li ion 3687 mah neizmjenjiva 14 13 wh brzo punjenje 20w qi magnetsko brzo bezicno punjenje 15w ostalo ip68 okvir od nehrdjajuceg celika keramicko staklo otporno na ogrebotine zastita za objektiv od kristala safira digitalni kompas apple pay,41988748,28.12.2023.,1385
89,Chaky1502,oglasivaca,iphone 12 pro max stanje 10 10 bez ogrebotine s garancijom,Grad Zagreb,rabljeno,430,iphone pro max 12 bez ogrebotine u odlicnom stanju. baterija 86%. 128gb,42210310,28.12.2023.,804
90,MobiRi Store,trgovine,apple iphone 12 pro max 256 gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,429, uredjaj apple iphone 12 pro max 256 gb stanje 8 10 uredjaj nema kutiju promo njuskalo cijena 429 karticna placanja 539 brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,42382386,27.12.2023.,70
91,gradeledoo,oglasivaca,iphone 12 pro max 256gb s original koznom futrolom,Splitsko-dalmatinska,rabljeno,550,prodaje se navedeni mobitel. super ocuvan bez tragova koristenja. dolazi s original crnom koznom futrolom.,42382255,27.12.2023.,148
92,striko101,oglasivaca,iphone 12 pro max 128g pacific blue,Splitsko-dalmatinska,rabljeno,480,kao nov bez tragova koristenja. nikad popravljan ili razbijan. uvjek u maskici i zastitnom staklu. i sad ima zaljepljeno zastitno staklo. kutija i dodatne maskice gratis. stanje baterije 82%. osobna primopredaja. cijena 480 ,42318728,27.12.2023.,84
93,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 128gb black crni novoo garancija 128 gb,Dubrovačko-neretvanska,rabljeno,825,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 128gb 128 gb graphite black crna boja crni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,37446186,27.12.2023.,1035
94,Tu_Za_Vas,oglasivaca,apple iphone 12 pro max 256gb gold zlatni novoo garancija 256 gb,Dubrovačko-neretvanska,rabljeno,880,moguca i zamjena za drugi uredjaj uz nadoplatu.. prodaje se apple iphone 12 pro max 256gb 256 gb gold zlatna boja zlatni .. mobitel je kratko koristen stanje mu je doslovno novo novoo bez i najmanjeg traga koristenja sa pisanom ovjerenom garancijom i svom originalnom opremom sto dodje kao i kada kupite nov mobitel tvornicki otkljucan na sve mreze.. kontakt telefon 099 685 3035 whatsapp viber zbog terenskog rada na vise linija cesto nisam u mogucnosti da odgovorim na telefonske pozive zato budite slobodni da nazovete ili posaljete poruku na whatsapp ili viber i javljam se u sto kracem roku.. hvala.. tu za vas pogledajte i ostalu ponudu klikom na svi oglasi ovog oglasivaca ,34886113,27.12.2023.,1498
95,Lara224,oglasivaca,iphone 12 pro max graphite,Splitsko-dalmatinska,rabljeno,530,iphone 256 gb u super stanju sve ispravno bez ogrebotina dolazi sa kutijom punjacem i papirima iz t mobile,42370561,26.12.2023.,65
96,natasa2002,oglasivaca,12 pro max 256 zakljucan icloud,Grad Zagreb,rabljeno,320,kao nov prodajem za dijelove,41745706,26.12.2023.,419
97,welja4,oglasivaca,iphone 12 pro max 512 gb bijeli,Primorsko-goranska,rabljeno,850,prodajem rabljeni iphone 12 pro max 512 gb bijeli sa original apple maskicom punjacem kabelom i originalnom kutijom. baterija je na 85%. mobitel je u izvrsnom stanju. zamjene me ne interesiraju,42120089,26.12.2023.,72
98,domo17,oglasivaca,iphone 12 pro max 256gb,Koprivničko-križevačka,rabljeno,649,prodajem iphone 12 pro max 256gb. savrseno ocuvan stanje mobitela 10 10. od prvog dana u maskici i kaljeno staklo preko ekrana. nikad nije koristen za igrice. stanje baterije 90%. kupljen u ht u. kompletan mobitel original iz kutije. moguca primopredaja u zg gotovo svaki tjedan putujem u zg.,42188663,26.12.2023.,160
99,IVAN1141,oglasivaca,iphone 12 pro max 128gb,Sisačko-moslavačka,rabljeno,570,prodajem mob iz naslova kupljen u telemachu ali otkljucan na sve mreze. mob je max ocuvan...kutija racun dolaze uz mob. besplatna dostava zg sk kontakt najbolje preko njuskalo poruka ,42366523,26.12.2023.,41
100,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 128gb black crni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,820, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 128gb 128 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja black crna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35599988,26.12.2023.,1264
101,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,iphone 12 pro max 256gb gold zlatni kao novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,870, sve na jednom mjestu mixshop prodaje se apple iphone 12 pro max 256gb 256 gb mobitel kratko koristen perfektno stanje kao novo novo bez i najmanjeg traga koristenja gold zlatna boja sva originalna oprema tvornicki otkljucan na sve mreze pisana ovjerena garancija trgovine vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,35599987,26.12.2023.,1055
