    ,advertiser                                                       ,store_private ,ad_title                                                               ,location               ,condition ,price ,ad_description                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,ad_id    ,date_of_publishing ,number_of_showings
141 ,kagi                                                             ,oglasivaca    ,iphone 13 blue 128 gb                                                  ,Istarska               ,rabljeno  ,  550 ,prodajem iphone 13 kupljen u t mobile u u 03.05.2022. boja blue memorija 128 gb kapacitet baterije 91% u kutiji kabel za punjenje usb lightning dodatci apple original magsafe maska obicna maska stanje odlicno bez zamjena                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,41777373 ,24.11.2023.        ,               289
142 ,yungbessi                                                        ,oglasivaca    ,iphone 13 128gb savrseno ocuvan                                        ,Primorsko-goranska     ,rabljeno  ,  490 ,prodajem savrseno ocuvani iphone 13 od prvog dana koristenja je u maskici i ima zastitno staklo tako da je staklo prakticki netaknuto i bez ogrebotina. uredjaj je kao nov dolazi sa kutijom a uz njega dajem i originalni usb c lightning kabel za brzo punjenje kao i 3 maskice na poklon. zdravlje baterije je 88%. kontakt 0919033353                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,42107998 ,24.11.2023.        ,               150
143 ,shopiko                                                          ,oglasivaca    ,iphone 13 256 gb                                                       ,Grad Zagreb            ,rabljeno  ,  570 ,prodajem navedeni uredjaj. super stanje promjenjen ekran. zastitno staklo maskica i punjac uz uredjaj. radi bez greske. baterija 90% moguca dostava na podrucju zagreba.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,42107187 ,24.11.2023.        ,                84
144 ,Borna0105                                                        ,oglasivaca    ,iphone 13 128gb                                                        ,Brodsko-posavska       ,rabljeno  ,  530 ,mobitel dolazi u kutiji i s punjacem baterija je 85 % osim toga mobitel je u odlicnom stanju bez ijedne ogrebotine za vise info javite se u inbox.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,42102169 ,24.11.2023.        ,               127
145 ,Macri23                                                          ,oglasivaca    ,iphone 13 blue 128gb gratis 2 maskice                                  ,Grad Zagreb            ,rabljeno  ,  650 ,prodaje se iphone 13 blue 128gb uz gratis 2 maskice. malo koristeno te u izvrsnom i ocuvanom stanju                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,42085910 ,23.11.2023.        ,               664
146 ,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP* ,trgovine      ,apple iphone 13 256gb red crveni top novo novoo garancija zamjena da   ,Splitsko-dalmatinska   ,rabljeno  ,  755 ,sve na jednom mjestu mixshop prodaje se apple iphone 13 mobitel 4gb ram 256gb interna memorija 6.1 inca display 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze uvijek na stanju razne boje svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,41386702 ,23.11.2023.        ,                66
147 ,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP* ,trgovine      ,apple iphone 13 128gb black crni top novo novoo garancija zamjena da   ,Splitsko-dalmatinska   ,rabljeno  ,  720 ,sve na jednom mjestu mixshop prodaje se apple iphone 13 mobitel 4gb ram 128gb interna memorija 6.1 inca display 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze uvijek na stanju razne boje svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,41386723 ,23.11.2023.        ,               115
148 ,iban9                                                            ,oglasivaca    ,iphone13 128                                                           ,Splitsko-dalmatinska   ,rabljeno  ,  550 ,prodajem navedeni mob star 10 mj kupljen u tcoma uz mob ide kutija racun punjac..zdravlje baterije 96 % ima 2 friza koja se ne primjete kad se stavi maskica ne saljem zamjena iskljucivo za jeftiniji samsung cijena 550                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,42090295 ,23.11.2023.        ,                89
149 ,Cifica                                                           ,oglasivaca    ,iphone 13 128gb jos 3 mj garancija                                     ,Splitsko-dalmatinska   ,rabljeno  ,  550 ,kupljen 09.02 2023 u istyle. stanje10 10 kaljeno staklo na ekranu od prvog dana i u zastitnoj futroli. kutija kabel za punjenje 3 futrole. baterija na 96% zdravlje.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,42087555 ,22.11.2023.        ,                63
150 ,paradzikjure                                                     ,oglasivaca    ,iphone 13                                                              ,Dubrovačko-neretvanska ,rabljeno  ,  500 ,kontaktiranje iskljucivo preko njuskalo chata prodajem dobro ocuvan iphone 13 kupljen prije godinu dana mobitel nema nikakvih ostecenja zdravlje baterije 91% sto se vidi na slici 128 gb uz mobitel dolazi originalna kutija punjac kablo za punjenje i maskica moguca dostava                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ,42086353 ,22.11.2023.        ,               149
151 ,JosipaBucan                                                      ,oglasivaca    ,iphone 13 128gb                                                        ,Splitsko-dalmatinska   ,rabljeno  ,  500 ,prodajem iphone 13 mobitel je odlican kao i prvog dana uz mobitel ide i kabel za punjenje. za vise informacija javite se porukom.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,42085605 ,22.11.2023.        ,               179
152 ,ZALAGAONICA OTKUP.HR / Zalog-Prodaja-Otkup                       ,trgovine      ,iphone 13 128gb r1 rate                                                ,Grad Zagreb            ,rabljeno  ,  550 ,prodajemo iphone 13 128gb uredjaj je u vrlo dobrom stanju sa manjim tragovima koristenja. uredjaj ne posjeduje racun ni garanciju uredjaj dolazi u originalnoj kutiji s kabelom i zastitnom maskicom zdravlje baterije 83% boja midnight predmet mozete pogledati u nasoj trgovini u ilici 235 mogucnost placanja na rate mastercard visa rba do 12 rata te pbz maestro visa mastercard i visa premium karticama do 24 rate. navedene cijene su za gotovinsko placanje. mogucnost izdavanja r 1 racuna. dostava po cijeloj hrvatskoj u 72 sata. placanje prilikom preuzimanja. pouzecem . idealan poklon posjetite nasu njuskalo trgovinu ili posjetite www.otkup.hr zalagaonica otkup.hr ilica 78 ilica 235 takodjer posjetite nas instagram profil zalagaonica.otkup.hr i facebook otkup hr.zalog.otkup.prodaja sifra artikla c24820                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,42083510 ,22.11.2023.        ,               608
153 ,MatijaKov_a11                                                    ,oglasivaca    ,iphone 13 maskice                                                      ,Grad Zagreb            ,rabljeno  ,   10 ,par puta koristene prve 2 ostale 3 nisu koristene                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   ,41493230 ,21.11.2023.        ,                60
154 ,soti                                                             ,oglasivaca    ,iphone 13                                                              ,Bjelovarsko-bilogorska ,rabljeno  ,  500 ,prodajem iphone 13 128 gb crni u 1 mj ce biti 2 godine starosti od prvog dana u maskici i kaljenom staklu maksimalno ovucan radi bez greske uz mobitel ide punjac i slusalice 3 maskice i kaljeno staklo gratis prodajem radi kupnje novog                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          ,42064853 ,21.11.2023.        ,                75
155 ,Zalagaonica Zadar                                                ,trgovine      ,iphone 13 128gb                                                        ,Zadarska               ,rabljeno  ,  540 ,iphone 13 128gb zdravlje baterije 92% u garanciji do 7.11.2023. pink stanje 9 10 karticno placanje 600 00 4.520 70 kn gradska zalagaonica zadar www.zalagaonice.com                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ,41765878 ,21.11.2023.        ,               372
156 ,luuksa2                                                          ,oglasivaca    ,iphone 13 21 maskica                                                   ,Virovitičko-podravska  ,rabljeno  ,  499 ,prodajem iphone 13 u odlicnom stanju. mobitel od prvog dana na sebi ima kaljeno staklo i maskicu. uz mobitel idu 21 maskica za mobitel novo kaljeno staklo dvije zastitne folije dva prozirna okvira oko kamere. mobitel na sebi nema niti jednu ogrebotinu. osobna primopredaja ili saljem o vas trosak. mobitel ima 128gb. za dodatne informacije ili slike javite se.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ,41701719 ,20.11.2023.        ,               242
157 ,zthd1                                                            ,oglasivaca    ,iphone 13 128gb bijeli                                                 ,Grad Zagreb            ,rabljeno  ,  560 ,prodajem bijeli iphone 13 128gb otkljucan na sve mreze u odlicnom stanju s kaljenim staklom na ekranu bez ijedne ogrebotine uz mobitel idu kutija i punjac te maskica                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,42054410 ,20.11.2023.        ,               590
