,advertiser,store_private,ad_title,location,condition,price,ad_description,ad_id,date_of_publishing,number_of_showings
57,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 24 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678890,13.12.2023.,158
58,MobiRi Store,trgovine,iphone 14 pro max silver 128gb rabljeni uredjaj trgovina racun r1 ,Primorsko-goranska,rabljeno,999, uredjaj iphone 14 pro max silver 128gb stanje 9 10 promo njuskalo cijena 999 karticna placanja 1098 90 garancija 12 mj. brza dostava 24h osobno preuzimanje u poslovnici opcije placanja pouzecem gotovinski placate dostavnoj sluzbi kod preuzimanja narudzbe. po predracunu internet bankarstvom ili opcom uplatnicom kartice jednokratno i obrocno do 12 rate maestro visa mastercard 24 diners visa premium mogucnost izdavanja r 1 racuna racun se izdaje prema posebnom postupku oporezivanja marze sukladno clanku 95. stavka 4. zakona o porezu na dodanu vrijednost nn br. 73 13 . pdv je sadrzan u cijeni a obracunava se na ostvarenu marzu. pravni subjekti iznos u trosak da odbitak poreza ne vasa trgovina mobi ri store mail info mobiri.hr telefon 099 63 000 32 rijeka 51000 riva 6 robna kuca ri ,41678867,13.12.2023.,130
59,karlo1455,oglasivaca,iphone 14 pro max 128 gb,Grad Zagreb,rabljeno,1000,prodajem crni iphone 14 pro max 128 gb. maskicu dajem gratis. mobitel ima i zastitno staklo. mobitel je jos pod garancijom. 26.4.24 istice. cijena nije fiksna,40434949,13.12.2023.,387
60,VukiRi99,oglasivaca,iphone 14 pro max 128gb crni,Primorsko-goranska,rabljeno,850,uredaj je kupljen u t com. uz njega dolazi orginal kabel. na telefonu je maskica od mobile outfiters bumpers fusion . stanje baterije 100%. stanje telefona 10 10 racun garancija iz t coma ponude preko pay protecta.,42070047,13.12.2023.,248
61,codeguru,oglasivaca,apple iphone 14 pro max apple clear case moze i zamjena,Slovenija,rabljeno,970,prodajem dobre 2 meseca star iphone 14 pro max 256g. kupljen 10tog meseca ove godine. 128g space black batarija 100%. original apple clear case maskica. sve sa kutijom i papirima. oboje kao novo bez znakova upotrebe moze zamjena za drugi gsm ili po dogovoru. moze sa vasom nadoplatom ja sam iz slovenije kocevje mogu poslati po posti sa placilom u napred ili osobni kontakt po dogovoru. dostupan sam i preko viber ili whatsapp,42263191,12.12.2023.,30
62,sb_a160,oglasivaca,iphone 14 pro max 512gb zamjene top stanje 100% zdravlje baterije,Varaždinska,rabljeno,1099,0996877541 moguce zamjene 512gb mobitel je u perfektnom stanju. od prvog dana u zastitnoj maskici i zastitno staklo na ekranu. 100% zdravlje baterije star 8mj. racun i garancija ja sam ga kupio novog i sad ga prodajem zbog kupnje 15 pro max 512gb.,42258053,11.12.2023.,79
63,drag682,oglasivaca,iphone 14 pro max 128gb bijeli snizeno ,Grad Zagreb,rabljeno,960,telefon je u savrsenom stanju bez ogrebotina bez ostecenja jos uvek pod garancijom kupljen u a1. bez zamjena uz njega idu kutija racun punjac i dve apple maske ova na slici koja je nova i ista takva roza koja je nosena ali skoro kao nova. baterija 96%,41391033,11.12.2023.,776
64,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb black top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386399,11.12.2023.,104
65,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb bijeli top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386387,11.12.2023.,115
66,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb purple top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1330, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386361,11.12.2023.,116
67,23to1995,oglasivaca,iphone 14 pro max stanje 10 10,Osječko-baranjska,rabljeno,900,iphone 14 pro max 128 gb. kupljen je 19.10.2022 u istyle u. od prvog dana je u maskici i zastitnom staklu te je upotpunosti ocuvan uz mobitel se dobije i jedno zastitno staklo za ekran i zastita za kameru. stanje 10 10,42253599,11.12.2023.,96
68,Alpha servis,trgovine,apple iphone 14 pro max 128gb rabljeno rate zamjena 2086,Osječko-baranjska,rabljeno,1000,naziv uredjaja apple iphone 14 pro max 128gb black stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje pisana garancija uz svaki uredjaj zdravlje baterije 89% mreze slobodan uredjaj cijena za gotovinu 1.000 00 cijena za kartice 1.100 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata . u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41651047,11.12.2023.,558
69,Alpha servis,trgovine,apple iphone 14 pro max 256gb rabljeno rate zamjena 2183,Osječko-baranjska,rabljeno,1050,uredjaj apple iphone 14 pro max 256gb stanje uredjaja rabljeno jamstvo na uredjaj jamstvo tri mjeseca originalni datum kupnje 14.03.2023 pisana garancija uz svaki uredjaj mreze slobodan uredjaj cijena za gotovinu 1.050 00 cijena za kartice 1.150 00 svi rabljeni uredjaji su testirani ostecenja prikazana na slikama ukoliko postoje. garancija na polovne uredjaje moze biti tvornicka ukoliko uz uredjaj ide tvornicki racun ili 3 mjeseca garancija alpha servisa ukoliko uredjaj nema tvornicko jamstvo. mogucnost placanja na rate karticama erste pbz zagrebacka i american express do 12 rata te diners do 36 rata u ponudi veliki izbor mobilnih telefona i dodatne opreme za mobilne telefone brzi servis mobilnih telefona brzo i efikasno rjesavamo sve probleme na mobilnim telefonima.,41047064,11.12.2023.,571
70,croleo99,oglasivaca,iphone 14 pro max 256gb,Krapinsko-zagorska,rabljeno,800,prodajem iphone 14 pro max space black boje 256gb memorije. pokriven je jamstvom do 6.2.2024. mobitel po rubovima ima manje znakove koristenja. ekran je citav i ima samo mikroogrebotine od svakodnevnog koristenja. straznje staklo je puklo prilikom pada. ali to nema nikakvog utjecaja na rad mobitela.,42249339,10.12.2023.,165
71,drazenbolfek,oglasivaca,iphone 14 pro max 128gb deep purple 94% baterija jamstvo do 02 2024,Varaždinska,rabljeno,850,odlicno stanje uredaja koristeno spigen zastitno staklo te maska od prvog dana. dajem novo spigen zastitno staklo ez fit glas.tr sensor protected te koristenu spigen masku ultra hybrid crystal clear . moguca dostava na relaciji vz zg kr.,42248115,10.12.2023.,93
72,Prodaja2222,oglasivaca,iphone 14 pro max 256gb crni,Grad Zagreb,rabljeno,950,prodajem savrseno ocuvani iphone 14 pro max 256gb crne boje nikad nije pao sva stakla citava bez ogrebotine sve funkcionira besprijekorno. uvijek u maskici koju poklanjam da imate nesto za prvu ruku. battery health 90% star jednu godinu i mjesec dana tako da je istekla garancija. kupljen u a1. za sve informacije me mozete kontaktirati,41930090,09.12.2023.,1149
73,amarot,oglasivaca,iphone 14 pro max 128,Primorsko-goranska,rabljeno,990,iphone 14 pro max 128 crni star 6 mjeseci nikad bez maskice i stakla tako da je kao iz kutije. cak je i baterija jos na 100%. kutija kabel nekoliko ocuvanih kvalitetnih maskica. staklo na ekranu. garancija do 22.6.2024. prodaje samo zbog prijelaska na manji i noviji.,42236088,08.12.2023.,55
74,cm7c1,oglasivaca,i phone 14 pro max 256,Bjelovarsko-bilogorska,rabljeno,1000,mobital je skoro novi 10 mjesec ove godine racun i kutija,42233294,08.12.2023.,66
75,Rivaldo70,oglasivaca,iphone 14 pro max deep purple 128gb star 2mj,Grad Zagreb,rabljeno,1050,iphone 14 pro max deep purple 128gb mobitel kupljen nov u telemach u 9mj2023 garancija 2 god uz mobitel dajem racun mobitel doslovno ko nov nigdje ogrebotine nema uz mobitel ide orginal punjac maksimalni kapacitet 100% cijena mobitela je 1050 za sve ostale informacijen na broj 385 91 7257 735,42232722,08.12.2023.,111
76,FilipZajec,oglasivaca,iphone 14 pro max,Koprivničko-križevačka,rabljeno,970,prodajem ili mjenjam iphone 15 pro max 128gb odlicno stanje bez tragova koristenja ili ogrebotina uz njega kutija racun garancija par maskica 100% baterija cijena nije fixna ,42230793,08.12.2023.,61
77,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb silver top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386397,07.12.2023.,139
78,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb ljubicasti top novo garancija zamjena da,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386385,07.12.2023.,91
79,matejslo123,oglasivaca,iphone 14 pro max 256gb purple 100% battery health,Grad Zagreb,rabljeno,949,mobitel bez traga koristenja bh je 100% kupljen kod telemacha 1.9.2023 ima 256gb memorije i dolazi sa original kutijom i kablom za punjenje preuzimanje zagreb krapina,42211185,06.12.2023.,292
80,Gringic,oglasivaca,iphone 14 pro max 128gb koristen 3 mjeseca,Splitsko-dalmatinska,rabljeno,900,prodaje se iphone 14 pro max 128gb koristen 3 mjeseca u savrsenom stanju. uredjaj je kupljen u t com centru. maksimalni kapacitet baterije je 97%.,42210395,06.12.2023.,61
81,matejslo123,oglasivaca,apple iphone 14 pro max 128gb silver boja 97% bh,Grad Zagreb,rabljeno,899,prodajem korisen iphone 14 pro max 128gb u silver bjela boji mobitel je bez traga koristenja od 1 dana sa tempered glass i magsafe transparentni maskoci koju dajem na dar uz mobitel stanje baterije je 97% garancija je do 20.2.2024 preuzimanje zagreb ili krapina,42207898,05.12.2023.,559
82,oblak1233,oglasivaca,iphone 14 pro max,Varaždinska,rabljeno,880,prodaje se iphone 14 pro max stanje 9 5 10 vide se malo tragovi od maskice boja deep purple baterija 91%,42203734,05.12.2023.,78
83,iMOBILE,trgovine, prodajem apple iphone 14 pro max sve mreze garancija ,Vukovarsko-srijemska,rabljeno,979, imobile shop j.j.strossmayera 21 32000 vukovar kontakt broj 098 681 478 098 911 6590 prodajem apple iphone 14 pro max 128gb kupljen kao slobodan uredjaj zdravlje baterije 100% radi na sve mreze crna boja ocuvan uz mobitel ide kutija usb kabal sim iglica garancija 20.05.2024. racun ne saljem tiskom cijena 979 00 7.376 28kn opcije placanja gotovina kartice moguce placanje na rate karticama pbz erste do 12 rata navedena cijena je iskljucivo za gotovinsko placanje facebook.com imobile.vu instagram.com imobile.shop sve info na 098 681 478 098 911 6590,41997406,04.12.2023.,320
84,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb kao novo garancija sve boje zamjena da ,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaju se apple iphone 14 pro max 256gb mobiteli 256 gb interna memorija 6.7 inca display 48mp kamera 4323mah baterija kratko koristeni i gotovo nekoristeni mobiteli perfektno stanje kao novo novoo sva originalna oprema kutija i sve ostalo uvijek na stanju razne boje pisana ovjerena garancija trgovine tvornicki otkljucani na sve mreze vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,40396440,04.12.2023.,310
85,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 1tb kao novo garancija sve boje zamjena da ,Splitsko-dalmatinska,rabljeno,1375, sve na jednom mjestu mixshop prodaju se apple iphone 14 pro max 1tb 1000gb mobiteli 1000 gb interna memorija 6.7 inca display 48mp kamera 4323mah baterija kratko koristeni i gotovo nekoristeni mobiteli perfektno stanje kao novo novoo sva originalna oprema kutija i sve ostalo uvijek na stanju razne boje pisana ovjerena garancija trgovine tvornicki otkljucani na sve mreze vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona,40478285,04.12.2023.,263
86,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 256gb zlatni top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1240, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 256gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386389,04.12.2023.,115
87,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb black top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1330, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386363,04.12.2023.,108
88,GreenTech,oglasivaca,apple iphone 14 pro max 256gb space black,Grad Zagreb,rabljeno,1155,apple iphone 14 pro max 256gb space black. uredjaj je u vrlo dobrom stanju testiran i provjeren. dolazi sa racunom i 2 godine garancijom.,42193913,04.12.2023.,216
89,lelouisvuitton,oglasivaca,iphone 14 pro max 256gb zlatni,Splitsko-dalmatinska,rabljeno,970,bez ikakvih ostecenja i ogrebotina. dolazi s dodatnim maskicama. kupljen u istyla otvoren na sve mreze garancija do 21.02.2024. model s 256 gb. baterija 90%. nedavno kupljen novi kabel u istyla.,42192896,03.12.2023.,105
90,draz2912,oglasivaca,iphone 14pro max,Splitsko-dalmatinska,rabljeno,950,prodaje se iphone 14 pro max 128gb midnight boja bez iti jednog friza baterija 97% stanje 10 10 i kupljen u 5 misec ima maskica par komada kaljeno staklo kutiju garanciju i racun..bez ikakve zamjene ,42190391,03.12.2023.,67
91,walterokolina,oglasivaca,iphon 14 pro max bat 95 % 1000 fix racun kutija punjac,Vukovarsko-srijemska,rabljeno,1000,iphon 14 pro max star 11 mj kao nov zdravlje baterije 95 % zamjena za iphon 15 pro max cijena 1000 fixno,42186071,02.12.2023.,63
92,toni_rtf,oglasivaca,iphone 14 pro max 128gb deep purple,Osječko-baranjska,rabljeno,1000,mobitel je kupljen 19.01.2023. u savrsenom stanju bez ikakvih ogrebotina. zdravlje baterije 100%. posjedujem kutiju i racun te ima vazecu garanciju dvije godine.,42185247,02.12.2023.,111
93,luckyyyyyy6,oglasivaca,iphone 14 pro max 512 gb 1100 stanje 10 10,Istarska,rabljeno,1100,prodajem iphone 14 pro max 512 gb. od prvog dana u maskici i s kaljenim staklom. stanje 10 10. baterija 100%. jamstvo do 06 2024. uz uredjaj dolazi kompletno pakiranje kutija kabel .. . psotoji mogucnost korekcije cijene. ne saljem postom iskljucivo primopredaja. zvati na 0916123900.,41807491,02.12.2023.,162
94,Ratan30,oglasivaca,14 pro max,Splitsko-dalmatinska,rabljeno,1200,prodajem iphone 14 pro max deep purple boja.128 gb . kupljen 20.07.2023 racun i garancija . 3 maske . baterija 100%,42183093,02.12.2023.,39
95,robert134,oglasivaca,iphone 14 pro max,Brodsko-posavska,rabljeno,1200,prodajem iphone 14 pro max 256gb mobitel je star 7 mjeseci kupljen u istyle i u savrsenom je stanju od prvog dana na ekranu je kaljeno staklo i maskica. uz mobitel ide kutija papiri garancija i punjac. p.s. s ovim mobitelom sam napravio dosta uspjeha u biznisu tako da donosi dosta srece da znate ,42181282,02.12.2023.,63
96,Rozario93,oglasivaca,iphone 14 pro max 256gb,Primorsko-goranska,rabljeno,970,prodajem iphone 14 pro max 256gb ocuvan garancija 90% baterija.,42181216,02.12.2023.,75
97,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 128gb gold top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1130, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 128gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386401,30.11.2023.,80
98,PRODAJA/OTKUP/ZAMJENA/ZALAGAONICA *Sve na jednom mjestu MixSHOP*,trgovine,apple iphone 14 pro max 512gb silver top novoo garancija zamjena da ,Splitsko-dalmatinska,rabljeno,1330, sve na jednom mjestu mixshop prodaje se apple iphone 14 pro max mobitel 6gb ram 512gb interna memorija 6.7 inca display 48mp 4k kamera kratko koristen i gotovo ne koristen mobitel perfektno stanje kao novo novoo sva originalna oprema tvornicki otkljucan na sve mreze svi nasi uredjaji su eu europski modeli garancija na sve nase uredjaje vrsimo i zamjenu staro za novo novo za staro i sve ostale kombinacije uz dogovorenu nasu ili vasu nadoplatu kontakt telefoni tel 1 00385 95 3 666 666 zbog problema sa mrezom na ovom broju trenutno nismo u mogucnosti odgovarati na telefonske pozive ali whatsapp i viber su uvijek dostupni tel 2 00387 63 066 666 ovaj broj je dostupan za sve tel. poziv whatsapp viber web stranica www.mixshop6.com facebook stranica mixshop instagram profil mixshop ljubuski vrsimo i slanje brzom postom placanje pri preuzimanju paketa. troskove dostave je potrebno uplatiti prije samog slanja paketa kao osiguranje da ce posiljka biti preuzeta naruceni proizvod placate pri preuzimanju. za narudzbu trebate ostaviti vase ime i prezime adresu broj telefona cjelokupnu ponudu pogledajte jednim klikom na svi oglasi ove trgovine ,41386362,30.11.2023.,99
99,mi1986,oglasivaca,iphone 14 pro max 256gb kao nov uscuvan,Grad Zagreb,rabljeno,859,prodajem iphone 14 pro max 256gb space gray star 1god uscuvan stvarno kao nov uvijek u maskici i zastitnom staklu kutija kabel zastitno staklo i maska. zamjene me ne zanimaju iskljucivo prodaja. iskljucivo osobno preuzimanje bez slanja.,42163583,30.11.2023.,621
